time,dP_pu
1057.718305,0.0006210412703753902
1057.918546,0.0005265393820026069
1058.118791,0.0006278784686675733
1058.319036,0.0006300613324891684
1058.519273,0.0005457998589572668
1058.719514,0.0005108930829324217
1058.919757,0.0005645695578043781
1059.120006,0.0006082619944588024
1059.320247,0.0004875276499857594
1059.520495,0.00046958568137972305
1059.720726,4.536880529760998e-05
1059.92097,-0.00024012194739003273
1060.121218,0.000646642307477584
1060.321467,0.003614427334078583
1060.521714,0.006569711436525474
1060.721956,0.009863053754509854
1060.922203,0.012453623797638171
1061.122447,0.013721644996571606
1061.322688,0.013313414301711762
1061.522938,0.013179358627889931
1061.723185,0.013004871628062582
1061.923428,0.013195810682062051
1062.123584,0.013431366593569234
1062.32383,0.013331825073286209
1062.524069,0.013289728031733615
1062.724319,0.013307054696443634
1062.92457,0.01339576686815674
1063.124819,0.013364074322483958
1063.325059,0.013394342879140235
1063.525298,0.013289805677225246
1063.725552,0.01333801327246902
1063.925798,0.013211471631224993
1064.126048,0.013233262179199701
1064.326293,0.013502797515859874
1064.526525,0.013634289423448305
1064.726758,0.013729033038351659
1064.927005,0.013912037602111037
1065.127254,0.01419441960511451
1065.327503,0.014283090756567881
1065.527743,0.014289829799238554
1065.727977,0.01432344004205393
1065.928217,0.014060661328175753
1066.128453,0.009286912486463676
1066.32871,0.005878448274543515
1066.528936,0.0032640249503795523
1066.729175,0.0006287574742333223
1066.92943,-0.0019023654224839578
1067.12967,-0.0005648280683839154
1067.329917,0.000815355705747306
1067.530152,0.0008822729344578648
1067.73039,0.001014973474699188
1067.930642,0.0011431954815830539
1068.13089,0.0012598761453887478
1068.331137,0.0012448773804186576
1068.531374,0.0012214592071380487
1068.731604,0.0011884964984227716
1068.93185,0.0011963782483289166
1069.132085,0.0011981054942655977
1069.332325,0.0012031597762686079
1069.532587,0.0011485925757567016
1069.732822,0.0011825851859931734
1069.933072,0.0012183782926301302
1070.133316,0.0010758358200710651
1070.333562,0.0005850562475232421
1070.533799,0.0002590902185517932
1070.734052,0.002868343524979934
1070.934292,0.0054216686372785365
1071.134529,0.008271113144563875
1071.334783,0.011248602392610644
1071.535032,0.013799740246059844
1071.735263,0.013489764793338492
1071.93552,0.013322180917220757
1072.135764,0.013271497456300147
1072.336,0.013174374666332176
1072.536254,0.01352609555837983
1072.736507,0.013478768433711076
1072.936736,0.013391234129456064
1073.136987,0.013438571509189748
1073.337235,0.013330238468240043
1073.537482,0.01342692175542514
1073.737734,0.013403149049899681
1073.937981,0.013457245982433917
1074.138226,0.01337462092426357
1074.33847,0.013445042455162882
1074.538717,0.013358108804711132
1074.73895,0.013469554990372836
1074.939189,0.013717931198056352
1075.139427,0.013667474813573556
1075.339681,0.013913927464077385
1075.539925,0.014217278144851594
1075.740173,0.014300751443392884
1075.940416,0.014200809975577445
1076.140667,0.014144289917700326
1076.340906,0.014099255532548873
1076.54114,0.01181867705724394
1076.741395,0.006938408856066129
1076.94164,0.004310208584668452
1077.14189,0.0017506806230942664
1077.342162,-0.0007073148705904889
1077.542371,-0.0017115977745698133
1077.742608,0.0007874809742483909
1077.942861,0.0005767276697878494
1078.14311,0.0005514152395130738
1078.343343,0.0004537152358902674
1078.543583,0.00037486111159695226
1078.743845,0.00036243343790664736
1078.944096,0.00039667949474791336
1079.144325,0.0004750223308038228
1079.344566,0.0005420904554698379
1079.544823,0.0005236987290159882
1079.745065,0.00056494753019765
1079.945318,0.000692100080309869
1080.145556,0.0007250173737375828
1080.345797,0.0007404556414905371
1080.546031,0.0008110148832618216
1080.746256,0.0008351816762825806
1080.946503,0.0006116066106364434
1081.146719,0.0022953461668405494
1081.346954,0.005060548245714571
1081.547193,0.0076825442028273915
1081.747428,0.010339030873330607
1081.947665,0.012927952781023157
1082.14788,0.01347930609211545
1082.348124,0.01331137354378997
1082.548373,0.013289203558412711
1082.7486,0.013234839994190208
1082.948835,0.013298619173031077
1083.149053,0.01354219015028854
1083.349291,0.013499189198012511
1083.54953,0.013283749328877293
1083.749761,0.013227116465285902
1083.949981,0.013261185256004735
1084.150221,0.013303018595887608
1084.350455,0.01334968793139133
1084.550688,0.01339876574214519
1084.750921,0.013355665169238369
1084.951157,0.013335112554102073
1085.151396,0.013455568546812626
1085.351593,0.013551881186650834
1085.551825,0.013776653164875663
1085.752083,0.013955312511121728
1085.952329,0.014169108639849005
1086.152578,0.014230885151009266
1086.352822,0.014216204293052119
1086.553079,0.014293167090369823
1086.753316,0.014173613543373431
1086.953569,0.014031816760535972
1087.153817,0.008196920679787532
1087.354049,0.005479990656565435
1087.554288,0.0027851705533402746
1087.754545,0.0003531071888541389
1087.954773,-0.0022306740012881035
1088.155018,0.0009929192250547447
1088.355271,0.0012084352746723225
1088.555523,0.0012319179083610898
1088.755775,0.001135365007001583
1088.956024,0.001100913848861652
1089.156281,0.0011166817437017595
1089.35652,0.0011609191638069412
1089.556751,0.0011982900854344057
1089.757007,0.0012051082386059938
1089.957238,0.0012871912433441385
1090.157479,0.0013286949561398672
1090.357724,0.0012263728482505413
1090.557966,0.0009449870515549115
1090.758215,0.0007442485505067088
1090.958447,0.0006241089997998246
1091.158685,0.0005558424975458565
1091.358941,3.464933242340164e-05
1091.559191,0.0008739282416204329
1091.759425,0.003900190578491605
1091.959671,0.0066253642089110784
1092.159918,0.009323259366607056
1092.36017,0.01222517757614855
1092.560409,0.0137772362385676
1092.760663,0.01342989425924662
1092.960895,0.013247400983724638
1093.161154,0.013245490611628432
1093.361401,0.013289451144980398
1093.561649,0.01340413207112403
1093.761894,0.01333894648337798
1093.962143,0.013450128967369974
1094.162388,0.013249198550106579
1094.36264,0.013234791648884092
1094.562891,0.013362919895174283
1094.763122,0.013460000199873237
1094.96337,0.013427989747187513
1095.163613,0.013368481070386875
1095.363864,0.01336541920099954
1095.564113,0.013376625056953457
1095.764366,0.013334167623118905
1095.964598,0.013464024580355052
1096.164847,0.01364442289261201
1096.36508,0.013968506384663504
1096.56533,0.014148460799109759
1096.765576,0.014280339469147117
1096.96581,0.014298946551964571
1097.166065,0.014273294239537703
1097.366307,0.014180692468196195
1097.566543,0.009216987593709003
1097.766788,0.006202364755537513
1097.967027,0.003438356659223627
1098.16726,0.0008031492484577163
1098.367512,-0.0019698657248864637
1098.56774,-0.000301045823151523
1098.767991,0.0005756040076729832
1098.96824,0.000558265622888741
1099.168491,0.00044892612056626275
1099.368739,0.000505419808276415
1099.568967,0.000520992856882786
1099.769224,0.00040235347567476747
1099.969463,0.00035729711538417744
1100.169716,0.00049838483373194
1100.36996,0.0004699255635318049
1100.570193,0.00042770839121855067
1100.77043,0.0006170593751625826
1100.970684,0.0008020548865283735
1101.170921,0.0008886281446981659
1101.371157,0.000950908619049449
1101.571401,0.0010089903768150375
1101.771652,0.0007121428722180302
1101.971898,0.000543776681146784
1102.172131,0.00300907817609212
1102.372386,0.005637272587452696
1102.57263,0.008343581293422083
1102.772882,0.011252004144150072
1102.973132,0.01361337641603005
1103.173365,0.013418308965890156
1103.373618,0.013248354704763472
1103.573865,0.013198246992488418
1103.774109,0.013137011069751096
1103.974357,0.01341579207995359
1104.174602,0.013463576287516522
1104.374855,0.013316508401303176
1104.575102,0.013348992051985127
1104.775353,0.013320988399669904
1104.975599,0.013413344049453
1105.175837,0.013450999182880057
1105.376091,0.013507132478308247
1105.576342,0.013417186768784563
1105.776585,0.0134197856952406
1105.976831,0.013379174173094102
1106.177076,0.013437485937316064
1106.37732,0.013560712262567979
1106.577562,0.013746000775789002
1106.777808,0.013815065708098536
1106.978045,0.013998748571152811
1107.178271,0.014252792899726072
1107.37853,0.01431604321021822
1107.578757,0.014288537661056921
1107.778995,0.014363865508022343
1107.979234,0.012845244217324069
1108.179491,0.007386854055558613
1108.379733,0.004741543940823793
1108.579963,0.002254673114304451
1108.780217,-0.0003431194245557044
1108.980448,-0.0018484706612298418
1109.180686,0.0012213464014237823
1109.380941,0.001241544484315228
1109.581179,0.001273247285052939
1109.781422,0.0011789578230252144
1109.981673,0.0010796448441892763
1110.181908,0.0010715858281607172
1110.382155,0.0010229738903566998
1110.582389,0.0010143435207104047
1110.78264,0.0008433915882666062
1110.982883,0.0008015890135785309
1111.183115,0.0007332272857215981
1111.383372,0.0006218177252917911
1111.583619,0.0004301315165614455
1111.783855,0.0003993868318903879
1111.984101,0.0005183748853061547
1112.184337,0.0005206852049347728
1112.38459,0.00012449688632558672
1112.584833,0.0018938354695308022
1112.785077,0.004752201883308399
1112.985324,0.007448144183639153
1113.185575,0.010142580454433944
1113.385822,0.012878464767671956
1113.586072,0.013391831853240768
1113.786322,0.013232721590776774
1113.986581,0.013315223588167913
1114.186824,0.013305166299486566
1114.387073,0.013346659757217359
1114.587318,0.01339719232218251
1114.787577,0.013412656960102442
1114.987813,0.013192381095346383
1115.188051,0.013210085732449675
1115.388308,0.013380924859179208
1115.588564,0.013477630121503444
1115.788816,0.013416079221771725
1115.989059,0.013449963421321761
1116.189296,0.01329808444464525
1116.389556,0.013309942229727088
1116.589802,0.013288446148616908
1116.790044,0.013400402157506744
1116.990294,0.01350003743838345
1117.190533,0.013731073796273455
1117.390787,0.01402757702369055
1117.59103,0.01420637408080859
1117.791261,0.014252287471525779
1117.991509,0.014156692686232923
1118.191759,0.014223388698542777
1118.391993,0.01395150055698497
1118.592251,0.00787402824027763
1118.792485,0.005340707829645996
1118.992737,0.002710148893313583
1119.192991,-0.00012327720254539854
1119.393236,-0.0027137827852655684
1119.593474,0.00047456524790963616
1119.793723,0.0005999055815471587
1119.993971,0.000594820534349342
1120.194204,0.0005284351040060564
1120.394451,0.0005788680483404267
1120.594706,0.000610390652937168
1120.794954,0.0005192846560666998
1120.99519,0.0005765181734613459
1121.195443,0.000773840272877366
1121.39569,0.0009627180588251718
1121.595935,0.0010004347226418293
1121.796167,0.0011182068183583208
1121.996419,0.0011936928863255823
1122.196669,0.0012273426843914064
1122.396915,0.0011825514907798113
1122.597149,0.0011234559465950673
1122.7974,0.0007078474650201091
1122.997646,0.0008533902765769052
1123.197878,0.0038494792823947554
1123.398137,0.006484485986889818
1123.59839,0.009181502139020048
1123.798636,0.012092887238504577
1123.998883,0.013723905505884836
1124.199115,0.013324420916404116
1124.399364,0.01317192810084087
1124.599601,0.01307919301365523
1124.799855,0.013041514440079754
1125.000103,0.013535868635261588
1125.200338,0.013568349355924983
1125.40059,0.013319485300152485
1125.60084,0.013250379347583227
1125.801072,0.013260924484353558
1126.001322,0.013239377127918703
1126.201579,0.013364195918253882
1126.401821,0.0134202603582461
1126.602073,0.013336310931690036
1126.802326,0.013261703869288512
1127.002574,0.013289351524349612
1127.202806,0.013350761783190813
1127.403052,0.013675352168451874
1127.603284,0.013858418262600855
1127.803538,0.014080916546428972
1128.003775,0.01427813902521421
1128.204022,0.014518946994976696
1128.404272,0.014350992471512072
1128.604513,0.01431296083070103
1128.804758,0.014290048085620713
1129.00501,0.00972363175170917
1129.205238,0.0061246430834147195
1129.405477,0.0036718542326977036
1129.605732,0.0011967532907036329
1129.805977,-0.001380869000441328
1130.006219,-6.667949917663608e-05
1130.206454,0.0012112202573064498
1130.406698,0.001235946683870733
1130.606947,0.0011668055710788439
1130.807181,0.0011131085860770305
1131.00743,0.0010641772762507984
1131.207667,0.0009575363210151389
1131.407903,0.0008540788309367354
1131.608161,0.0008298871327582706
1131.808392,0.0006607400917427954
1132.008632,0.0005182972398145126
1132.208881,0.0005859513681910202
1132.409129,0.0005670644686018042
1132.609371,0.0005175837802969868
1132.809604,0.00046283052360699984
1133.009857,0.0004661853948495799
1133.210103,0.0003524391446241762
1133.410345,2.893140121825687e-05
1133.610582,0.0025203217813547798
1133.810833,0.005475393457456612
1134.011075,0.008234542118001235
1134.211322,0.011093853462762
1134.411585,0.013494388362614285
1134.611824,0.013392949655318535
1134.812075,0.013276794929843015
1135.012322,0.01321966103307914
1135.212566,0.013146970202810943
1135.412809,0.013469310333823708
1135.61306,0.013582899828056542
1135.813292,0.013533956798156109
1136.013546,0.013410802258358726
1136.213785,0.01318970159338015
1136.414035,0.013325957711134888
1136.614279,0.013377326796396773
1136.814514,0.013383733281961747
1137.014765,0.013316383875514697
1137.215014,0.013384369095987631
1137.415267,0.01343382780915331
1137.615509,0.013240363079161608
1137.81574,0.013345648900816758
1138.015994,0.013696215365554727
1138.216245,0.014059027842832753
1138.416492,0.014022456816270113
1138.61673,0.01414142875458384
1138.816984,0.014347748940974486
1139.017216,0.014223507364294145
1139.217461,0.01412425152081999
1139.417703,0.012509037773511738
1139.617956,0.004058241639248894
1139.818201,-0.0005189337227873217
1140.018445,-0.0036381113429851185
1140.218697,-0.006840892647549782
1140.418948,-0.008939007147518266
1140.619181,-0.0030674697197619204
1140.819436,-0.0016512320673425641
1141.019671,-0.0016272747706483088
1141.219908,-0.0016113574448620178
1141.420164,-0.0016395793835593982
1141.620404,-0.001656113478250978
1141.82064,-0.0016288144953976267
1142.020896,-0.0016688927541675764
1142.221147,-0.0017280893839923856
1142.421389,-0.0017078913011009398
1142.621635,-0.001726022255903612
1142.821868,-0.0017662558056568461
1143.022122,-0.0017857228489194436
1143.22236,-0.0018022906388243853
1143.422613,-0.001778736219681087
1143.622846,-0.0018918993962145432
1143.823083,-0.00235297883570526
1144.023343,-0.002715165754022329
1144.223588,-0.0036615002160801987
1144.423842,-0.008173567635862002
1144.624087,-0.008139024182137666
1144.82434,-0.007303659777726729
1145.024579,-0.00662739831073341
1145.224833,-0.005767801187884278
1145.425081,-0.0009387790111891544
1145.625308,-0.0006004351188428022
1145.825558,-0.0006008086962082357
1146.025792,-0.0006070144755023735
1146.226046,-0.0004917035953699566
1146.426289,-0.00018893745329695729
1146.62654,-6.524525509520114e-05
1146.826767,4.279038897143082e-05
1147.027047,7.430925080237563e-06
1147.227263,1.219367023727406e-05
1147.427512,-2.6966027716474334e-05
1147.62774,-4.647995127591787e-05
1147.827993,-0.00015267847371014742
1148.028232,-0.0001240595174989104
1148.22849,-0.00012232348150657322
1148.42874,-0.0002025019741856125
1148.62898,-0.0006406906437351658
1148.829224,-0.0013595077001845536
1149.029459,-0.0017095936418799254
1149.229706,-0.0017676856547104425
1149.429954,-0.0017365454175348113
1149.630199,-0.0014635174987600874
1149.830452,-0.0009285239462555056
1150.030683,-0.0008457553171760861
1150.230932,-0.0007040215297375114
1150.431182,-0.000683288718460237
1150.631413,-0.0006691440538982003
1150.831662,-0.000653420109336373
1151.031914,-0.0004396459557482327
1151.232158,-0.00044851072687873694
1151.432407,-0.00029686615168642347
1151.632653,-0.0003185058037056876
1151.832896,-0.00014982463564004454
1152.033132,-7.341414681948135e-05
1152.233366,-7.796886065929731e-05
1152.433576,-0.00010032636722391516
1152.633821,-7.993343809873301e-05
1152.834069,1.0910322111295442e-05
1153.034318,-4.320126051569703e-05
1153.234574,-0.000619836236687969
1153.434818,-0.005869717488204081
1153.635061,-0.006167060165936459
1153.835297,-0.0062001474004402144
1154.035546,-0.00628150962061445
1154.235794,-0.005705475298245437
1154.436031,-0.0006201394936081543
1154.636275,-0.00045089869199899725
1154.836521,-0.0005277984939178156
1155.036761,-0.00048471989615014524
1155.237013,-0.0004959990025678675
1155.437249,-0.0006075594589531308
1155.637489,-0.000521951641896365
1155.837741,-0.00048267913822835033
1156.037988,-0.00041763126135426257
1156.238238,-0.0005567734473831845
1156.438493,-0.0004990667319923124
1156.638741,-0.00040715644502918184
1156.83899,-0.00041241289831231204
1157.03922,-0.00042150474588062144
1157.239462,-0.0003064795425570777
1157.439696,-0.00012573402310164496
1157.639936,-0.0003920111791314738
1157.84016,-4.604484352087136e-05
1158.040396,0.002981719127858439
1158.240584,0.005895514167602368
1158.440815,0.00881033178382112
1158.641068,0.011828028211454145
1158.841304,0.013716051591154943
1159.041557,0.013396253251236442
1159.241803,0.013296368918782778
1159.442023,0.013151312490305699
1159.642264,0.013249378746247556
1159.842502,0.013601997688981536
1160.042579,0.013503667731369956
1160.242813,0.013361282014803447
1160.443049,0.013379158057992063
1160.643286,0.013340875900594781
1160.843535,0.013424523535239942
1161.043581,0.01338310186296369
1161.243821,0.013456598448333822
1161.44406,0.013471705623990348
1161.644301,0.013319851552471545
1161.844537,0.013487524794155133
1162.044582,0.013499104227474485
1162.244817,0.013663013860327426
1162.445071,0.013820500892513363
1162.645289,0.01413056717580983
1162.845521,0.014117248776479588
1163.045584,0.014276864467143886
1163.245817,0.014248642528446508
1163.44604,0.014241184166221194
1163.64629,0.014311183774448958
1163.84652,0.010902214134328491
1164.046576,0.006712324229529798
1164.246801,0.004049722610307582
1164.446911,0.0013162423772918666
1164.647147,-0.001418209156873986
1164.847375,-0.001119145093242032
1165.047617,0.0009884069964839466
1165.247855,0.0009937235151474071
1165.448094,0.0010917707259686684
1165.64834,0.001094582078769764
1165.84856,0.0010959284222946278
1166.048801,0.001058126787939945
1166.249028,0.0010785490172506506
1166.449263,0.001047602161299473
1166.649505,0.0010541580778106318
1166.84973,0.0010304454376654935
1167.049972,0.0008200950107559196
1167.250209,0.0006408232906323845
1167.45044,0.0005511881630752584
1167.650669,0.0004985796799656765
1167.850908,0.00034183687249207266
1168.051154,0.00019085594650190417
1168.251388,-0.00019941519964058308
1168.451635,0.0020897965753292015
1168.651853,0.004786830307570753
1168.85209,0.0076920755531785755
1169.052336,0.010708520862889702
1169.25256,0.013302568838039803
1169.452815,0.013526274289511529
1169.653048,0.01333781403120745
1169.853269,0.013269648614593536
1170.053517,0.013128943263666872
1170.253752,0.01344806330429048
1170.453966,0.013480582115195056
1170.654207,0.013435218102956451
1170.854443,0.013356884056956198
1171.054675,0.013320427301117096
1171.254911,0.013408947556615012
1171.455145,0.013516014829550066
1171.655382,0.013432214833940177
1171.855607,0.013218297109442964
1172.055839,0.013249390466321767
1172.256078,0.01325727514624646
1172.456319,0.013228640074933185
1172.656549,0.013263753417265977
1172.856776,0.013735357483397166
1173.057008,0.01383619846690821
1173.257249,0.013895044959515997
1173.457471,0.014103164177297867
1173.657724,0.01424867182863203
1173.857964,0.014200912526226782
1174.058205,0.014106606949097019
1174.258441,0.012819430753876817
1174.458664,0.0038981512855790924
1174.658901,-0.0009212047599114404
1174.859139,-0.0037116987589303745
1175.059369,-0.0064771279142422115
1175.259607,-0.008065967099550406
1175.459838,-0.0017661224898127016
1175.660079,0.0004695622412313001
1175.860313,0.000575935099769409
1176.060564,0.0005832586811413021
1176.260789,0.0004718945359990687
1176.46101,0.00038430749141011054
1176.661246,0.00036979217950117507
1176.861484,0.0004687945763705552
1177.061712,0.0005094222136190901
1177.261946,0.0004469659381546551
1177.462164,0.0005269774197761986
1177.662417,0.0006933658483245356
1177.862651,0.0007898411041924002
1178.062879,0.0008634504952768071
1178.263125,0.0008676653269645306
1178.463351,0.0008567597979122419
1178.663564,0.0003307408922338754
1178.863819,1.0264253020472912e-05
1179.064062,0.0019069619526458556
1179.264307,0.004729245187949805
1179.464548,0.007434818459262526
1179.66479,0.010612745881455879
1179.865033,0.0131353526792504
1180.065275,0.013544535630139791
1180.265521,0.013337030251244662
1180.465749,0.013199833597534584
1180.665993,0.013253498352332325
1180.866237,0.013374238556842472
1181.066465,0.013402883883220685
1181.266716,0.0133994923867462
1181.466962,0.013384648912759395
1181.667193,0.013155594712420128
1181.867436,0.013342084533247674
1182.067683,0.01341810386459148
1182.267908,0.013335424601077915
1182.468157,0.01335632588842195
1182.668401,0.013464746829928233
1182.868629,0.013222342000054656
1183.06888,0.01331970798156247
1183.269118,0.013447720492119845
1183.469358,0.0136307572860833
1183.669588,0.013727598794270225
1183.869839,0.014033059088402215
1184.070083,0.014258386305142739
1184.27031,0.014182724436062335
1184.470573,0.014228352149970652
1184.67081,0.014284993803617703
1184.871052,0.013821839910991842
1185.071291,0.008037902712907934
1185.271542,0.005487879731517954
1185.471782,0.0028086209568249625
1185.672015,0.00036852494647723606
1185.872264,-0.002001378074418266
1186.0725,0.0011993654022431639
1186.272731,0.0012336510143348715
1186.472962,0.0011800800201308083
1186.673199,0.0011087589735358898
1186.873451,0.0010314987793351117
1187.07368,0.0010326239064592608
1187.27392,0.0010146072223801274
1187.474146,0.0009124550555668427
1187.674382,0.0006885181326294733
1187.874613,0.0007147813539245292
1188.074842,0.0006036970255540474
1188.275067,0.0003791272186093396
1188.475302,0.0002624494848222013
1188.675527,0.0004220139001618289
1188.875747,0.00038625009371039576
1189.075996,0.000272289952130671
1189.276235,-0.0001781945402743259
1189.476482,0.0008425360228492803
1189.67673,0.0037374617431153155
1189.876972,0.006590546798452086
1190.077216,0.00937653003390949
1190.277453,0.01234828230563053
1190.477948,0.013686700130305584
1190.677943,0.013349957493098162
1190.878177,0.013231177470999615
1191.078429,0.01308669972118665
1191.278674,0.013207185014082728
1191.478919,0.013490347867030428
1191.679163,0.013405459369528298
1191.879413,0.013354465326641134
1192.079662,0.01331208407328895
1192.279892,0.013251684670848345
1192.480142,0.013498984096713835
1192.680387,0.013411942035575646
1192.880636,0.01339726996767415
1193.080882,0.01333244477221005
1193.281116,0.013435473014570518
1193.481367,0.013217554349739914
1193.68161,0.013476884431781837
1193.881849,0.013706155453493983
1194.082086,0.013911725555135207
1194.282318,0.014027024715193412
1194.482568,0.014340505935112791
1194.682804,0.014377263017853513
1194.88304,0.014337649167024132
1195.083298,0.01434329824279329
1195.283536,0.014298238952484143
1195.483774,0.008745729269767006
1195.684008,0.005725067663358875
1195.884265,0.0030614185625041515
1196.084509,4.8656286113476433e-05
1196.284742,-0.0024228465930981598
1196.484995,3.311839772972951e-05
1196.685226,0.00038792313430385773
1196.885468,0.0003633915539733111
1197.08572,0.0003914347615389947
1197.285966,0.000445473093702173
1197.486206,0.0003997311090703082
1197.686453,0.0004123477689572386
1197.886704,0.0006406592095934441
1198.08695,0.0007950916974384298
1198.287184,0.0008521728538683469
1198.487421,0.0008188365677876365
1198.687666,0.0009981683532915018
1198.887901,0.0010886458611824596
1199.088146,0.0011257135258897493
1199.28838,0.001033517562117756
1199.488629,0.0010778868330577989
1199.688876,0.0007624967060514857
1199.889126,0.000825266493501024
1200.089371,0.0036293103633158524
1200.289621,0.00627795776918194
1200.489874,0.009057411458295164
1200.690116,0.011973345411582398
1200.89036,0.013752842369109028
1201.090597,0.013399090974204515
1201.29085,0.013365756153133077
1201.491096,0.013246015084949323
1201.691342,0.013157156412308595
1201.891591,0.013504240549996965
1202.091836,0.013414839823924038
1202.292081,0.013347903550092886
1202.492325,0.013311363288725038
1202.692584,0.013322243912619632
1202.892827,0.013383636591349512
1203.093077,0.013472221307255583
1203.293324,0.013450536239948758
1203.493573,0.013380397455839764
1203.693822,0.013374136006193135
1203.894075,0.013357538916102678
1204.094306,0.013397057541329102
1204.294562,0.013591106810022015
1204.494809,0.013813887840640436
1204.695052,0.01404497840387366
1204.895286,0.014186001661813273
1205.09554,0.014442448605599564
1205.295779,0.0142468244519347
1205.496021,0.014248482842435394
1205.696269,0.014222506762958482
1205.896509,0.010482679427893228
1206.096745,0.006425884150831157
1206.296994,0.0038537483194256987
1206.497239,0.0013190464050465782
1206.697472,-0.0012970704698407134
1206.897721,-0.000737247940122511
1207.097965,0.001018395736368471
1207.298195,0.0011095896337955098
1207.498428,0.0010861875756169406
1207.698679,0.0011306828373547338
1207.898912,0.0009817866195646404
1208.099146,0.0009606421406807529
1208.299395,0.0007946536596648381
1208.499636,0.0006100961860726388
1208.699879,0.0003902510340437879
1208.900117,0.0004306721049843748
1209.100374,0.00040844498424534576
1209.300602,0.00048472948226815855
1209.500854,0.00039849024621333725
1209.701105,0.0004172057397172293
1209.901332,0.0005094485837860583
1210.10158,0.0004387062158552487
1210.301827,-6.0406329455795006e-05
1210.502072,0.0024433399389164807
1210.702313,0.005241032993518825
1210.902565,0.007929326480418372
1211.102812,0.010795076540948191
1211.303055,0.013237129803688961
1211.503298,0.013517800675857792
1211.703548,0.013328263635735681
1211.903785,0.01324428637400337
1212.104033,0.013152150475611702
1212.304285,0.013454787696868399
1212.504531,0.013412904546670126
1212.704777,0.013368237878847018
1212.905027,0.013271025723313193
1213.10528,0.01325216665890023
1213.305533,0.013300268773476114
1213.505767,0.013365479266379862
1213.706006,0.013406174294055108
1213.906256,0.013247302828103139
1214.106489,0.013260310645466825
1214.306735,0.01332075692820425
1214.506982,0.013329645139483167
1214.707208,0.013493014183913177
1214.907449,0.013636914720071308
1215.107699,0.013840685790321322
1215.307941,0.014032168362762264
1215.508176,0.014228212974089416
1215.708424,0.014306003501648186
1215.908669,0.014304926719830155
1216.10891,0.014316673164207004
1216.309156,0.01282972097903309
1216.509403,0.007562557013085237
1216.70982,0.00492052705411991
1216.909889,0.0021201618225977045
1217.110123,-0.0008208237893131379
1217.310357,-0.0027676790115289565
1217.510612,0.00038258903552908544
1217.710861,0.0003428594489668841
1217.911099,0.00028029183279746576
1218.111331,0.000512265796624254
1218.311566,0.000626294793639965
1218.511794,0.0006164279561645271
1218.71203,0.0006470188148615832
1218.912282,0.0008839283949400149
1219.112517,0.001008769160414333
1219.31276,0.0010520118392209434
1219.512993,0.001008984516777937
1219.713241,0.0010784757667868469
1219.913492,0.0011055432781745546
1220.113726,0.0010282537837882526
1220.313978,0.0009636307596042725
1220.514204,0.0009734404617179356
1220.714454,0.0005853067641094805
1220.914704,0.0019569363490767665
1221.11495,0.004707853122498223
1221.315193,0.0073713483973789455
1221.515435,0.010182277810792076
1221.715679,0.012884075753199936
1221.915924,0.013514932187694922
1222.116173,0.013314829500672613
1222.316416,0.013245780683465122
1222.516666,0.013112158652389053
1222.716917,0.013285970282940065
1222.917163,0.013518018962239952
1223.117413,0.013531702148879984
1223.317659,0.013385423902666522
1223.517907,0.013345527305046824
1223.718156,0.01332795305376912
1223.918402,0.013363850176064687
1224.118647,0.01337333171610048
1224.318895,0.013387740082332249
1224.519123,0.013459784843509633
1224.719372,0.01353876056357288
1224.91962,0.013578686461378092
1225.119856,0.013633857245711815
1225.320102,0.013759254714711101
1225.520347,0.013900109496583934
1225.720585,0.014177032875024162
1225.920834,0.014309559079161613
1226.121071,0.014315511411850945
1226.321326,0.01439650005465975
1226.521577,0.0142870287015024
1226.721817,0.014073360028582149
1226.92205,0.008047168896580121
1227.122286,0.005445666954232538
1227.322539,0.0029169261625984176
1227.522788,0.0003914347615389947
1227.723026,-0.002180759670237523
1227.923273,0.001070163304153494
1228.123507,0.001191955385323962
1228.323754,0.0011505000178343625
1228.524,0.0010171050631961089
1228.724237,0.0008003203155453088
1228.924472,0.0006559846716321319
1229.124711,0.0006213342722306364
1229.324959,0.0005795258375054606
1229.525208,0.0004526106188959858
1229.725438,0.0004250889546326469
1229.925677,0.00047061118787307957
1230.125915,0.00043588753800776994
1230.326168,0.0004838065264241293
1230.52641,0.0004509624834602297
1230.726658,0.0003256148247763236
1230.926904,0.0004547656475413299
1231.12715,0.0002582463732086891
1231.3274,0.0007240680477265752
1231.527642,0.0038694942391266657
1231.727889,0.006752667654978743
1231.928135,0.009453258429742996
1232.128383,0.01240729287927726
1232.328629,0.013847287122120034
1232.528874,0.013321775109651234
1232.729118,0.013297445700600806
1232.929367,0.013247072821646768
1233.129611,0.013105484070126528
1233.329842,0.013546191090621943
1233.530096,0.013545032268284438
1233.730339,0.013429686227929389
1233.930589,0.013318464188686945
1234.130839,0.013334903057775571
1234.331076,0.013465123337312224
1234.531314,0.013436955603958071
1234.731574,0.013382366428307018
1234.931823,0.01332909429599531
1235.132064,0.013374109636026164
1235.332312,0.013420282333385249
1235.532545,0.013403130004779086
1235.732803,0.013616671221892302
1235.933038,0.01373450338298912
1236.133272,0.013855319767981626
1236.333528,0.014035732730331346
1236.533757,0.014207365892088595
1236.734014,0.014136538553619769
1236.934255,0.014262938088963997
1237.134503,0.014288147968589435
1237.334748,0.008950626932150431
1237.534983,0.005878038071946174
1237.735225,0.0033186551462903347
